location_lact_list,Lactation Group,date_time_period_start,date_time_period_end,ct_animal_days_elig,days_in_time_period,deno_type,dop_start,dop_end,dop_in_interval,dop_complete,day_of_phase_group,metric,ct
Herd 2108e,Heifer,2021-10-05,2022-10-06,636544,366,dop_lact_5+,360,389,29,complete,360 to 389,ct_animal_lactations,1976
Herd 2108e,Heifer,2021-10-05,2022-10-06,636544,366,dop_lact_5+,360,389,29,complete,360 to 389,ct_animals,1976
Herd 2108e,Heifer,2021-10-05,2022-10-06,636544,366,dop_lact_5+,360,389,29,complete,360 to 389,ct_animal_time_periods,1739.191256830601
Herd 2108e,Heifer,2021-10-05,2022-10-06,110578,366,dop_lact_5+,360,389,29,incomplete,360 to 389,ct_animal_lactations,426
Herd 2108e,Heifer,2021-10-05,2022-10-06,110578,366,dop_lact_5+,360,389,29,incomplete,360 to 389,ct_animals,426
Herd 2108e,Heifer,2021-10-05,2022-10-06,110578,366,dop_lact_5+,360,389,29,incomplete,360 to 389,ct_animal_time_periods,302.1256830601093
Herd 2108e,Heifer,2021-10-05,2022-10-06,623437,366,dop_lact_5+,390,419,29,complete,390 to 419,ct_animal_lactations,1888
Herd 2108e,Heifer,2021-10-05,2022-10-06,623437,366,dop_lact_5+,390,419,29,complete,390 to 419,ct_animals,1888
Herd 2108e,Heifer,2021-10-05,2022-10-06,623437,366,dop_lact_5+,390,419,29,complete,390 to 419,ct_animal_time_periods,1703.379781420765
Herd 2108e,Heifer,2021-10-05,2022-10-06,112719,366,dop_lact_5+,390,419,29,incomplete,390 to 419,ct_animal_lactations,434
Herd 2108e,Heifer,2021-10-05,2022-10-06,112719,366,dop_lact_5+,390,419,29,incomplete,390 to 419,ct_animals,434
Herd 2108e,Heifer,2021-10-05,2022-10-06,112719,366,dop_lact_5+,390,419,29,incomplete,390 to 419,ct_animal_time_periods,307.9754098360656
Herd 2108e,Heifer,2021-10-05,2022-10-06,621456,366,dop_lact_5+,420,449,29,complete,420 to 449,ct_animal_lactations,1883
Herd 2108e,Heifer,2021-10-05,2022-10-06,621456,366,dop_lact_5+,420,449,29,complete,420 to 449,ct_animals,1883
Herd 2108e,Heifer,2021-10-05,2022-10-06,621456,366,dop_lact_5+,420,449,29,complete,420 to 449,ct_animal_time_periods,1697.967213114754
Herd 2108e,Heifer,2021-10-05,2022-10-06,95459,366,dop_lact_5+,420,449,29,incomplete,420 to 449,ct_animal_lactations,355
Herd 2108e,Heifer,2021-10-05,2022-10-06,95459,366,dop_lact_5+,420,449,29,incomplete,420 to 449,ct_animals,355
Herd 2108e,Heifer,2021-10-05,2022-10-06,95459,366,dop_lact_5+,420,449,29,incomplete,420 to 449,ct_animal_time_periods,260.8169398907104
Herd 2108e,Heifer,2021-10-05,2022-10-06,611015,366,dop_lact_5+,450,479,29,complete,450 to 479,ct_animal_lactations,1885
Herd 2108e,Heifer,2021-10-05,2022-10-06,611015,366,dop_lact_5+,450,479,29,complete,450 to 479,ct_animals,1885
Herd 2108e,Heifer,2021-10-05,2022-10-06,611015,366,dop_lact_5+,450,479,29,complete,450 to 479,ct_animal_time_periods,1669.4398907103825
Herd 2108e,Heifer,2021-10-05,2022-10-06,79225,366,dop_lact_5+,450,479,29,incomplete,450 to 479,ct_animal_lactations,299
Herd 2108e,Heifer,2021-10-05,2022-10-06,79225,366,dop_lact_5+,450,479,29,incomplete,450 to 479,ct_animals,299
Herd 2108e,Heifer,2021-10-05,2022-10-06,79225,366,dop_lact_5+,450,479,29,incomplete,450 to 479,ct_animal_time_periods,216.46174863387978
Herd 2108e,Heifer,2021-10-05,2022-10-06,755652,366,dop_lact_5+,480,Inf,Inf,incomplete,480 to Inf,ct_animal_lactations,3064
Herd 2108e,Heifer,2021-10-05,2022-10-06,755652,366,dop_lact_5+,480,Inf,Inf,incomplete,480 to Inf,ct_animals,3064
Herd 2108e,Heifer,2021-10-05,2022-10-06,755652,366,dop_lact_5+,480,Inf,Inf,incomplete,480 to Inf,ct_animal_time_periods,2064.622950819672
Herd 2108e,LACT 1,2021-10-05,2022-10-06,266230,366,dop_lact_5+,-Inf,0,Inf,incomplete,-Inf to 0,ct_animal_lactations,1698
Herd 2108e,LACT 1,2021-10-05,2022-10-06,266230,366,dop_lact_5+,-Inf,0,Inf,incomplete,-Inf to 0,ct_animals,1698
Herd 2108e,LACT 1,2021-10-05,2022-10-06,266230,366,dop_lact_5+,-Inf,0,Inf,incomplete,-Inf to 0,ct_animal_time_periods,727.4043715846994
Herd 2108e,LACT 1,2021-10-05,2022-10-06,264467,366,dop_lact_5+,0,29,29,complete,0 to 29,ct_animal_lactations,1552
Herd 2108e,LACT 1,2021-10-05,2022-10-06,264467,366,dop_lact_5+,0,29,29,complete,0 to 29,ct_animals,1552
Herd 2108e,LACT 1,2021-10-05,2022-10-06,264467,366,dop_lact_5+,0,29,29,complete,0 to 29,ct_animal_time_periods,722.5874316939891
Herd 2108e,LACT 1,2021-10-05,2022-10-06,31876,366,dop_lact_5+,0,29,29,incomplete,0 to 29,ct_animal_lactations,240
Herd 2108e,LACT 1,2021-10-05,2022-10-06,31876,366,dop_lact_5+,0,29,29,incomplete,0 to 29,ct_animals,240
Herd 2108e,LACT 1,2021-10-05,2022-10-06,31876,366,dop_lact_5+,0,29,29,incomplete,0 to 29,ct_animal_time_periods,87.09289617486338
Herd 2108e,LACT 1,2021-10-05,2022-10-06,289328,366,dop_lact_5+,30,59,29,complete,30 to 59,ct_animal_lactations,1491
Herd 2108e,LACT 1,2021-10-05,2022-10-06,289328,366,dop_lact_5+,30,59,29,complete,30 to 59,ct_animals,1491
Herd 2108e,LACT 1,2021-10-05,2022-10-06,289328,366,dop_lact_5+,30,59,29,complete,30 to 59,ct_animal_time_periods,790.5136612021857
Herd 2108e,LACT 1,2021-10-05,2022-10-06,38247,366,dop_lact_5+,30,59,29,incomplete,30 to 59,ct_animal_lactations,254
Herd 2108e,LACT 1,2021-10-05,2022-10-06,38247,366,dop_lact_5+,30,59,29,incomplete,30 to 59,ct_animals,254
Herd 2108e,LACT 1,2021-10-05,2022-10-06,38247,366,dop_lact_5+,30,59,29,incomplete,30 to 59,ct_animal_time_periods,104.5
Herd 2108e,LACT 1,2021-10-05,2022-10-06,309944,366,dop_lact_5+,60,89,29,complete,60 to 89,ct_animal_lactations,1421
Herd 2108e,LACT 1,2021-10-05,2022-10-06,309944,366,dop_lact_5+,60,89,29,complete,60 to 89,ct_animals,1421
Herd 2108e,LACT 1,2021-10-05,2022-10-06,309944,366,dop_lact_5+,60,89,29,complete,60 to 89,ct_animal_time_periods,846.8415300546449
Herd 2108e,LACT 1,2021-10-05,2022-10-06,35867,366,dop_lact_5+,60,89,29,incomplete,60 to 89,ct_animal_lactations,254
Herd 2108e,LACT 1,2021-10-05,2022-10-06,35867,366,dop_lact_5+,60,89,29,incomplete,60 to 89,ct_animals,254
Herd 2108e,LACT 1,2021-10-05,2022-10-06,35867,366,dop_lact_5+,60,89,29,incomplete,60 to 89,ct_animal_time_periods,97.99726775956285
Herd 2108e,LACT 1,2021-10-05,2022-10-06,322199,366,dop_lact_5+,90,119,29,complete,90 to 119,ct_animal_lactations,1369
Herd 2108e,LACT 1,2021-10-05,2022-10-06,322199,366,dop_lact_5+,90,119,29,complete,90 to 119,ct_animals,1369
Herd 2108e,LACT 1,2021-10-05,2022-10-06,322199,366,dop_lact_5+,90,119,29,complete,90 to 119,ct_animal_time_periods,880.3251366120219
Herd 2108e,LACT 1,2021-10-05,2022-10-06,35940,366,dop_lact_5+,90,119,29,incomplete,90 to 119,ct_animal_lactations,226
Herd 2108e,LACT 1,2021-10-05,2022-10-06,35940,366,dop_lact_5+,90,119,29,incomplete,90 to 119,ct_animals,226
Herd 2108e,LACT 1,2021-10-05,2022-10-06,35940,366,dop_lact_5+,90,119,29,incomplete,90 to 119,ct_animal_time_periods,98.19672131147541
Herd 2108e,LACT 1,2021-10-05,2022-10-06,333161,366,dop_lact_5+,120,149,29,complete,120 to 149,ct_animal_lactations,1344
Herd 2108e,LACT 1,2021-10-05,2022-10-06,333161,366,dop_lact_5+,120,149,29,complete,120 to 149,ct_animals,1344
Herd 2108e,LACT 1,2021-10-05,2022-10-06,333161,366,dop_lact_5+,120,149,29,complete,120 to 149,ct_animal_time_periods,910.275956284153
Herd 2108e,LACT 1,2021-10-05,2022-10-06,36796,366,dop_lact_5+,120,149,29,incomplete,120 to 149,ct_animal_lactations,218
Herd 2108e,LACT 1,2021-10-05,2022-10-06,36796,366,dop_lact_5+,120,149,29,incomplete,120 to 149,ct_animals,218
Herd 2108e,LACT 1,2021-10-05,2022-10-06,36796,366,dop_lact_5+,120,149,29,incomplete,120 to 149,ct_animal_time_periods,100.53551912568307
Herd 2108e,LACT 1,2021-10-05,2022-10-06,336854,366,dop_lact_5+,150,179,29,complete,150 to 179,ct_animal_lactations,1305
Herd 2108e,LACT 1,2021-10-05,2022-10-06,336854,366,dop_lact_5+,150,179,29,complete,150 to 179,ct_animals,1305
Herd 2108e,LACT 1,2021-10-05,2022-10-06,336854,366,dop_lact_5+,150,179,29,complete,150 to 179,ct_animal_time_periods,920.3661202185792
Herd 2108e,LACT 1,2021-10-05,2022-10-06,35493,366,dop_lact_5+,150,179,29,incomplete,150 to 179,ct_animal_lactations,214
Herd 2108e,LACT 1,2021-10-05,2022-10-06,35493,366,dop_lact_5+,150,179,29,incomplete,150 to 179,ct_animals,214
Herd 2108e,LACT 1,2021-10-05,2022-10-06,35493,366,dop_lact_5+,150,179,29,incomplete,150 to 179,ct_animal_time_periods,96.97540983606558
Herd 2108e,LACT 1,2021-10-05,2022-10-06,333583,366,dop_lact_5+,180,209,29,complete,180 to 209,ct_animal_lactations,1264
Herd 2108e,LACT 1,2021-10-05,2022-10-06,333583,366,dop_lact_5+,180,209,29,complete,180 to 209,ct_animals,1264
Herd 2108e,LACT 1,2021-10-05,2022-10-06,333583,366,dop_lact_5+,180,209,29,complete,180 to 209,ct_animal_time_periods,911.4289617486339
Herd 2108e,LACT 1,2021-10-05,2022-10-06,32805,366,dop_lact_5+,180,209,29,incomplete,180 to 209,ct_animal_lactations,193
Herd 2108e,LACT 1,2021-10-05,2022-10-06,32805,366,dop_lact_5+,180,209,29,incomplete,180 to 209,ct_animals,193
Herd 2108e,LACT 1,2021-10-05,2022-10-06,32805,366,dop_lact_5+,180,209,29,incomplete,180 to 209,ct_animal_time_periods,89.6311475409836
Herd 2108e,LACT 1,2021-10-05,2022-10-06,312146,366,dop_lact_5+,210,239,29,complete,210 to 239,ct_animal_lactations,1170
Herd 2108e,LACT 1,2021-10-05,2022-10-06,312146,366,dop_lact_5+,210,239,29,complete,210 to 239,ct_animals,1170
Herd 2108e,LACT 1,2021-10-05,2022-10-06,312146,366,dop_lact_5+,210,239,29,complete,210 to 239,ct_animal_time_periods,852.8579234972677
Herd 2108e,LACT 1,2021-10-05,2022-10-06,47024,366,dop_lact_5+,210,239,29,incomplete,210 to 239,ct_animal_lactations,250
Herd 2108e,LACT 1,2021-10-05,2022-10-06,47024,366,dop_lact_5+,210,239,29,incomplete,210 to 239,ct_animals,250
Herd 2108e,LACT 1,2021-10-05,2022-10-06,47024,366,dop_lact_5+,210,239,29,incomplete,210 to 239,ct_animal_time_periods,128.4808743169399
Herd 2108e,LACT 1,2021-10-05,2022-10-06,295819,366,dop_lact_5+,240,269,29,complete,240 to 269,ct_animal_lactations,1129
Herd 2108e,LACT 1,2021-10-05,2022-10-06,295819,366,dop_lact_5+,240,269,29,complete,240 to 269,ct_animals,1129
Herd 2108e,LACT 1,2021-10-05,2022-10-06,295819,366,dop_lact_5+,240,269,29,complete,240 to 269,ct_animal_time_periods,808.2486338797814
Herd 2108e,LACT 1,2021-10-05,2022-10-06,39919,366,dop_lact_5+,240,269,29,incomplete,240 to 269,ct_animal_lactations,224
Herd 2108e,LACT 1,2021-10-05,2022-10-06,39919,366,dop_lact_5+,240,269,29,incomplete,240 to 269,ct_animals,224
Herd 2108e,LACT 1,2021-10-05,2022-10-06,39919,366,dop_lact_5+,240,269,29,incomplete,240 to 269,ct_animal_time_periods,109.06830601092896
Herd 2108e,LACT 1,2021-10-05,2022-10-06,265692,366,dop_lact_5+,270,299,29,complete,270 to 299,ct_animal_lactations,1078
Herd 2108e,LACT 1,2021-10-05,2022-10-06,265692,366,dop_lact_5+,270,299,29,complete,270 to 299,ct_animals,1078
Herd 2108e,LACT 1,2021-10-05,2022-10-06,265692,366,dop_lact_5+,270,299,29,complete,270 to 299,ct_animal_time_periods,725.9344262295082
Herd 2108e,LACT 1,2021-10-05,2022-10-06,52899,366,dop_lact_5+,270,299,29,incomplete,270 to 299,ct_animal_lactations,283
Herd 2108e,LACT 1,2021-10-05,2022-10-06,52899,366,dop_lact_5+,270,299,29,incomplete,270 to 299,ct_animals,283
Herd 2108e,LACT 1,2021-10-05,2022-10-06,52899,366,dop_lact_5+,270,299,29,incomplete,270 to 299,ct_animal_time_periods,144.5327868852459
Herd 2108e,LACT 1,2021-10-05,2022-10-06,248417,366,dop_lact_5+,300,329,29,complete,300 to 329,ct_animal_lactations,1107
Herd 2108e,LACT 1,2021-10-05,2022-10-06,248417,366,dop_lact_5+,300,329,29,complete,300 to 329,ct_animals,1107
Herd 2108e,LACT 1,2021-10-05,2022-10-06,248417,366,dop_lact_5+,300,329,29,complete,300 to 329,ct_animal_time_periods,678.7349726775956
Herd 2108e,LACT 1,2021-10-05,2022-10-06,35440,366,dop_lact_5+,300,329,29,incomplete,300 to 329,ct_animal_lactations,200
Herd 2108e,LACT 1,2021-10-05,2022-10-06,35440,366,dop_lact_5+,300,329,29,incomplete,300 to 329,ct_animals,200
Herd 2108e,LACT 1,2021-10-05,2022-10-06,35440,366,dop_lact_5+,300,329,29,incomplete,300 to 329,ct_animal_time_periods,96.83060109289617
Herd 2108e,LACT 1,2021-10-05,2022-10-06,222723,366,dop_lact_5+,330,359,29,complete,330 to 359,ct_animal_lactations,1108
Herd 2108e,LACT 1,2021-10-05,2022-10-06,222723,366,dop_lact_5+,330,359,29,complete,330 to 359,ct_animals,1108
Herd 2108e,LACT 1,2021-10-05,2022-10-06,222723,366,dop_lact_5+,330,359,29,complete,330 to 359,ct_animal_time_periods,608.5327868852459
Herd 2108e,LACT 1,2021-10-05,2022-10-06,35968,366,dop_lact_5+,330,359,29,incomplete,330 to 359,ct_animal_lactations,185
Herd 2108e,LACT 1,2021-10-05,2022-10-06,35968,366,dop_lact_5+,330,359,29,incomplete,330 to 359,ct_animals,185
Herd 2108e,LACT 1,2021-10-05,2022-10-06,35968,366,dop_lact_5+,330,359,29,incomplete,330 to 359,ct_animal_time_periods,98.27322404371584
Herd 2108e,LACT 1,2021-10-05,2022-10-06,190051,366,dop_lact_5+,360,389,29,complete,360 to 389,ct_animal_lactations,1081
Herd 2108e,LACT 1,2021-10-05,2022-10-06,190051,366,dop_lact_5+,360,389,29,complete,360 to 389,ct_animals,1081
Herd 2108e,LACT 1,2021-10-05,2022-10-06,190051,366,dop_lact_5+,360,389,29,complete,360 to 389,ct_animal_time_periods,519.2650273224044
Herd 2108e,LACT 1,2021-10-05,2022-10-06,39838,366,dop_lact_5+,360,389,29,incomplete,360 to 389,ct_animal_lactations,156
Herd 2108e,LACT 1,2021-10-05,2022-10-06,39838,366,dop_lact_5+,360,389,29,incomplete,360 to 389,ct_animals,156
Herd 2108e,LACT 1,2021-10-05,2022-10-06,39838,366,dop_lact_5+,360,389,29,incomplete,360 to 389,ct_animal_time_periods,108.84699453551913
Herd 2108e,LACT 1,2021-10-05,2022-10-06,196051,366,dop_lact_5+,390,Inf,Inf,incomplete,390 to Inf,ct_animal_lactations,1175
Herd 2108e,LACT 1,2021-10-05,2022-10-06,196051,366,dop_lact_5+,390,Inf,Inf,incomplete,390 to Inf,ct_animals,1175
Herd 2108e,LACT 1,2021-10-05,2022-10-06,196051,366,dop_lact_5+,390,Inf,Inf,incomplete,390 to Inf,ct_animal_time_periods,535.6584699453551
Herd 2108e,LACT 2,2021-10-05,2022-10-06,200650,366,dop_lact_5+,-Inf,0,Inf,incomplete,-Inf to 0,ct_animal_lactations,1108
Herd 2108e,LACT 2,2021-10-05,2022-10-06,200650,366,dop_lact_5+,-Inf,0,Inf,incomplete,-Inf to 0,ct_animals,1108
Herd 2108e,LACT 2,2021-10-05,2022-10-06,200650,366,dop_lact_5+,-Inf,0,Inf,incomplete,-Inf to 0,ct_animal_time_periods,548.224043715847
Herd 2108e,LACT 2,2021-10-05,2022-10-06,199441,366,dop_lact_5+,0,29,29,complete,0 to 29,ct_animal_lactations,1024
Herd 2108e,LACT 2,2021-10-05,2022-10-06,199441,366,dop_lact_5+,0,29,29,complete,0 to 29,ct_animals,1024
Herd 2108e,LACT 2,2021-10-05,2022-10-06,199441,366,dop_lact_5+,0,29,29,complete,0 to 29,ct_animal_time_periods,544.9207650273224
Herd 2108e,LACT 2,2021-10-05,2022-10-06,33397,366,dop_lact_5+,0,29,29,incomplete,0 to 29,ct_animal_lactations,183
Herd 2108e,LACT 2,2021-10-05,2022-10-06,33397,366,dop_lact_5+,0,29,29,incomplete,0 to 29,ct_animals,183
Herd 2108e,LACT 2,2021-10-05,2022-10-06,33397,366,dop_lact_5+,0,29,29,incomplete,0 to 29,ct_animal_time_periods,91.24863387978142
Herd 2108e,LACT 2,2021-10-05,2022-10-06,229973,366,dop_lact_5+,30,59,29,complete,30 to 59,ct_animal_lactations,1043
Herd 2108e,LACT 2,2021-10-05,2022-10-06,229973,366,dop_lact_5+,30,59,29,complete,30 to 59,ct_animals,1043
Herd 2108e,LACT 2,2021-10-05,2022-10-06,229973,366,dop_lact_5+,30,59,29,complete,30 to 59,ct_animal_time_periods,628.3415300546449
Herd 2108e,LACT 2,2021-10-05,2022-10-06,37895,366,dop_lact_5+,30,59,29,incomplete,30 to 59,ct_animal_lactations,194
Herd 2108e,LACT 2,2021-10-05,2022-10-06,37895,366,dop_lact_5+,30,59,29,incomplete,30 to 59,ct_animals,194
Herd 2108e,LACT 2,2021-10-05,2022-10-06,37895,366,dop_lact_5+,30,59,29,incomplete,30 to 59,ct_animal_time_periods,103.53825136612022
Herd 2108e,LACT 2,2021-10-05,2022-10-06,259224,366,dop_lact_5+,60,89,29,complete,60 to 89,ct_animal_lactations,1075
Herd 2108e,LACT 2,2021-10-05,2022-10-06,259224,366,dop_lact_5+,60,89,29,complete,60 to 89,ct_animals,1075
Herd 2108e,LACT 2,2021-10-05,2022-10-06,259224,366,dop_lact_5+,60,89,29,complete,60 to 89,ct_animal_time_periods,708.2622950819672
Herd 2108e,LACT 2,2021-10-05,2022-10-06,34134,366,dop_lact_5+,60,89,29,incomplete,60 to 89,ct_animal_lactations,178
Herd 2108e,LACT 2,2021-10-05,2022-10-06,34134,366,dop_lact_5+,60,89,29,incomplete,60 to 89,ct_animals,178
Herd 2108e,LACT 2,2021-10-05,2022-10-06,34134,366,dop_lact_5+,60,89,29,incomplete,60 to 89,ct_animal_time_periods,93.26229508196721
Herd 2108e,LACT 2,2021-10-05,2022-10-06,279961,366,dop_lact_5+,90,119,29,complete,90 to 119,ct_animal_lactations,1093
Herd 2108e,LACT 2,2021-10-05,2022-10-06,279961,366,dop_lact_5+,90,119,29,complete,90 to 119,ct_animals,1093
Herd 2108e,LACT 2,2021-10-05,2022-10-06,279961,366,dop_lact_5+,90,119,29,complete,90 to 119,ct_animal_time_periods,764.9207650273224
Herd 2108e,LACT 2,2021-10-05,2022-10-06,27418,366,dop_lact_5+,90,119,29,incomplete,90 to 119,ct_animal_lactations,157
Herd 2108e,LACT 2,2021-10-05,2022-10-06,27418,366,dop_lact_5+,90,119,29,incomplete,90 to 119,ct_animals,157
Herd 2108e,LACT 2,2021-10-05,2022-10-06,27418,366,dop_lact_5+,90,119,29,incomplete,90 to 119,ct_animal_time_periods,74.91256830601093
Herd 2108e,LACT 2,2021-10-05,2022-10-06,289782,366,dop_lact_5+,120,149,29,complete,120 to 149,ct_animal_lactations,1093
Herd 2108e,LACT 2,2021-10-05,2022-10-06,289782,366,dop_lact_5+,120,149,29,complete,120 to 149,ct_animals,1093
Herd 2108e,LACT 2,2021-10-05,2022-10-06,289782,366,dop_lact_5+,120,149,29,complete,120 to 149,ct_animal_time_periods,791.7540983606557
Herd 2108e,LACT 2,2021-10-05,2022-10-06,30574,366,dop_lact_5+,120,149,29,incomplete,120 to 149,ct_animal_lactations,165
Herd 2108e,LACT 2,2021-10-05,2022-10-06,30574,366,dop_lact_5+,120,149,29,incomplete,120 to 149,ct_animals,165
Herd 2108e,LACT 2,2021-10-05,2022-10-06,30574,366,dop_lact_5+,120,149,29,incomplete,120 to 149,ct_animal_time_periods,83.53551912568307
Herd 2108e,LACT 2,2021-10-05,2022-10-06,298236,366,dop_lact_5+,150,179,29,complete,150 to 179,ct_animal_lactations,1100
Herd 2108e,LACT 2,2021-10-05,2022-10-06,298236,366,dop_lact_5+,150,179,29,complete,150 to 179,ct_animals,1100
Herd 2108e,LACT 2,2021-10-05,2022-10-06,298236,366,dop_lact_5+,150,179,29,complete,150 to 179,ct_animal_time_periods,814.8524590163935
Herd 2108e,LACT 2,2021-10-05,2022-10-06,31364,366,dop_lact_5+,150,179,29,incomplete,150 to 179,ct_animal_lactations,174
Herd 2108e,LACT 2,2021-10-05,2022-10-06,31364,366,dop_lact_5+,150,179,29,incomplete,150 to 179,ct_animals,174
Herd 2108e,LACT 2,2021-10-05,2022-10-06,31364,366,dop_lact_5+,150,179,29,incomplete,150 to 179,ct_animal_time_periods,85.69398907103825
Herd 2108e,LACT 2,2021-10-05,2022-10-06,304851,366,dop_lact_5+,180,209,29,complete,180 to 209,ct_animal_lactations,1126
Herd 2108e,LACT 2,2021-10-05,2022-10-06,304851,366,dop_lact_5+,180,209,29,complete,180 to 209,ct_animals,1126
Herd 2108e,LACT 2,2021-10-05,2022-10-06,304851,366,dop_lact_5+,180,209,29,complete,180 to 209,ct_animal_time_periods,832.9262295081967
Herd 2108e,LACT 2,2021-10-05,2022-10-06,29405,366,dop_lact_5+,180,209,29,incomplete,180 to 209,ct_animal_lactations,164
Herd 2108e,LACT 2,2021-10-05,2022-10-06,29405,366,dop_lact_5+,180,209,29,incomplete,180 to 209,ct_animals,164
Herd 2108e,LACT 2,2021-10-05,2022-10-06,29405,366,dop_lact_5+,180,209,29,incomplete,180 to 209,ct_animal_time_periods,80.3415300546448
Herd 2108e,LACT 2,2021-10-05,2022-10-06,304909,366,dop_lact_5+,210,239,29,complete,210 to 239,ct_animal_lactations,1141
Herd 2108e,LACT 2,2021-10-05,2022-10-06,304909,366,dop_lact_5+,210,239,29,complete,210 to 239,ct_animals,1141
Herd 2108e,LACT 2,2021-10-05,2022-10-06,304909,366,dop_lact_5+,210,239,29,complete,210 to 239,ct_animal_time_periods,833.0846994535519
Herd 2108e,LACT 2,2021-10-05,2022-10-06,25923,366,dop_lact_5+,210,239,29,incomplete,210 to 239,ct_animal_lactations,136
Herd 2108e,LACT 2,2021-10-05,2022-10-06,25923,366,dop_lact_5+,210,239,29,incomplete,210 to 239,ct_animals,136
Herd 2108e,LACT 2,2021-10-05,2022-10-06,25923,366,dop_lact_5+,210,239,29,incomplete,210 to 239,ct_animal_time_periods,70.82786885245902
Herd 2108e,LACT 2,2021-10-05,2022-10-06,293549,366,dop_lact_5+,240,269,29,complete,240 to 269,ct_animal_lactations,1116
Herd 2108e,LACT 2,2021-10-05,2022-10-06,293549,366,dop_lact_5+,240,269,29,complete,240 to 269,ct_animals,1116
Herd 2108e,LACT 2,2021-10-05,2022-10-06,293549,366,dop_lact_5+,240,269,29,complete,240 to 269,ct_animal_time_periods,802.0464480874317
Herd 2108e,LACT 2,2021-10-05,2022-10-06,30766,366,dop_lact_5+,240,269,29,incomplete,240 to 269,ct_animal_lactations,157
Herd 2108e,LACT 2,2021-10-05,2022-10-06,30766,366,dop_lact_5+,240,269,29,incomplete,240 to 269,ct_animals,157
Herd 2108e,LACT 2,2021-10-05,2022-10-06,30766,366,dop_lact_5+,240,269,29,incomplete,240 to 269,ct_animal_time_periods,84.06010928961749
Herd 2108e,LACT 2,2021-10-05,2022-10-06,270889,366,dop_lact_5+,270,299,29,complete,270 to 299,ct_animal_lactations,1067
Herd 2108e,LACT 2,2021-10-05,2022-10-06,270889,366,dop_lact_5+,270,299,29,complete,270 to 299,ct_animals,1067
Herd 2108e,LACT 2,2021-10-05,2022-10-06,270889,366,dop_lact_5+,270,299,29,complete,270 to 299,ct_animal_time_periods,740.1338797814208
Herd 2108e,LACT 2,2021-10-05,2022-10-06,40012,366,dop_lact_5+,270,299,29,incomplete,270 to 299,ct_animal_lactations,190
Herd 2108e,LACT 2,2021-10-05,2022-10-06,40012,366,dop_lact_5+,270,299,29,incomplete,270 to 299,ct_animals,190
Herd 2108e,LACT 2,2021-10-05,2022-10-06,40012,366,dop_lact_5+,270,299,29,incomplete,270 to 299,ct_animal_time_periods,109.3224043715847
Herd 2108e,LACT 2,2021-10-05,2022-10-06,249377,366,dop_lact_5+,300,329,29,complete,300 to 329,ct_animal_lactations,1036
Herd 2108e,LACT 2,2021-10-05,2022-10-06,249377,366,dop_lact_5+,300,329,29,complete,300 to 329,ct_animals,1036
Herd 2108e,LACT 2,2021-10-05,2022-10-06,249377,366,dop_lact_5+,300,329,29,complete,300 to 329,ct_animal_time_periods,681.3579234972677
Herd 2108e,LACT 2,2021-10-05,2022-10-06,35067,366,dop_lact_5+,300,329,29,incomplete,300 to 329,ct_animal_lactations,173
Herd 2108e,LACT 2,2021-10-05,2022-10-06,35067,366,dop_lact_5+,300,329,29,incomplete,300 to 329,ct_animals,173
